content,content_en,compound_score,vader_norm,vader_label,score,afinn_norm,afinn_label,polarity_score,textblob_norm,textblob_label,avg_score,soft_voting_label,avg_norm,sv_label_norm1,sv_label_norm2,sv_label_norm3,sv_label_norm4,sv_label_norm5
"Nggak cuma hotel, pesen villa juga bisa langsung di Traveloka, mana bagus2 banget lagi, jadi pingin staycation terus hehe","Not only hotels, you can also book villas directly at Traveloka, which is really good again, so I want to staycation continuously hehe",0.5819,7.9095,1,6.0,6.764705882352942,1,0.26666666666666666,6.333333333333333,1,2.2828555555555554,1,7.002513071895425,1,1,1,1,1
Promo Merdeka banyak diskon mantep bener buat kantong mahasiswa,Merdeka Promo has a lot of discounts for student pockets,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"Dulu ibuku gak percaya aplikasi, masih lebih nyaman pake travel agent, tp pas aku kasih tau Traveloka gampang aksesnya, dia jadi keranjinan apa2 Traveloka haha","My mom used to not trust apps, still more comfortable using travel agents, but when I told her Traveloka was easy to access, she became a Traveloka fan haha.",0.9051,9.525500000000001,1,10.0,7.9411764705882355,1,0.38333333333333336,6.916666666666666,1,3.762811111111111,1,8.127781045751634,1,1,1,1,1
Sewu kuto Insha Allah tak lewati bareng diskon traveloka 😁,Sewu kuto Insha Allah tak pass with traveloka discount 😁,0.4588,7.2940000000000005,1,0.0,5.0,0,0.0,5.0,0,0.15293333333333334,1,5.764666666666667,1,0,0,0,0
Reschedule atau refund tiket pesawat di Traveloka gak pernah gagal.,Rescheduling or refunding flight tickets at Traveloka never fails.,0.3252,6.6259999999999994,1,-2.0,4.411764705882353,-1,0.25,6.25,1,-0.4749333333333334,-1,5.762588235294118,1,0,0,0,0
"Aku beli tiket Sendratari Ramayana di Traveloka Xperience, jauh lebih mudah daripada pesen di webnya langsung","I bought my Ramayana Ballet ticket on Traveloka Xperience, it's much easier than ordering on the web directly.",0.4215,7.1075,1,0.0,5.0,0,0.15000000000000002,5.75,1,0.1905,1,5.952500000000001,1,1,0,0,0
"Rekomendasi hotel berdasarkan ulasan pengguna lain sangat membantu memanage ekspektasi., kali ini aku pakai Traveloka untuk sewa mobil. Prosesnya gampang dan hasilnya memuaskan.","Hotel recommendations based on other users' reviews are very helpful in managing expectations, this time I used Traveloka for car rental. The process was easy and the result was satisfying.",0.8399,9.1995,1,3.0,5.882352941176471,1,0.2520833333333333,6.260416666666666,1,1.3639944444444445,1,7.114089869281045,1,1,1,1,1
"Sering ada flash sale yang bikin harganya murah gila. Awalnya ga pengen jalan, berujung ngambil cuti tahunan wkwk.","There are often flash sales that make the prices crazy cheap. Initially, I didn't want to go, but I ended up taking annual leave.",-0.2757,3.6214999999999997,-1,-2.0,4.411764705882353,-1,-0.06666666666666665,4.666666666666667,-1,-0.780788888888889,-1,4.23331045751634,-1,-1,0,0,0
"Saat sewa mobil di palembang on booked semua, gue ditolong traveloka boy","When the car rental in Palembang was all booked, I was helped by Traveloka boy.",0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"Belum pernah muncak di Monas, akhirnya beli lewat Traveloka langsung naik ga tanpa antre panjang 😁","Never peaked at Monas, finally bought through Traveloka directly up ga without a long queue 😁",0.4588,7.2940000000000005,1,0.0,5.0,0,0.016666666666666666,5.083333333333333,1,0.15848888888888887,1,5.7924444444444445,1,0,0,0,0
Pesan hotel di ambarukmo Jogja via Traveloka selalu dapat diskon yang oke banget. Ga tahu juga kenapa bisa gitu.,Booking a hotel in ambarukmo Jogja via Traveloka always gets a really good discount. I don't know why that is.,0.4927,7.463500000000001,1,3.0,5.882352941176471,1,0.7,8.5,1,1.3975666666666668,1,7.281950980392157,1,1,1,1,1
"Libur kuliah ini keliling Danau Toba sampe ke Hutaginjang. Takjub, trims Traveloka","This college vacation traveled around Lake Toba to Hutaginjang. Amazed, thanks Traveloka",0.7269,8.634500000000001,1,4.0,6.176470588235294,1,0.2,6.0,1,1.6422999999999999,1,6.936990196078432,1,1,1,1,1
"Gak sengaja cek tiket pesawat ke Surabaya, ternyata lagi ada diskon buru2 beli sebelum kehabisan","Accidentally check airplane tickets to Surabaya, it turns out there is a discount rush to buy before running out",-0.34,3.3,-1,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.7799999999999999,-1,4.237254901960784,-1,-1,0,0,0
aplikasi Hebat,Great app,0.6249,8.1245,1,3.0,5.882352941176471,1,0.8,9.0,1,1.4749666666666668,1,7.6689509803921565,1,1,1,1,1
"Naik kereta bandara dari Soekarno Hatta tinggal pesen aja di Traveloka, udah gampang sekarang gaes","Take the airport train from Soekarno Hatta just order at Traveloka, it's easy now gaes",0.4404,7.202,1,1.0,5.294117647058823,1,0.43333333333333335,7.166666666666667,1,0.6245777777777778,1,6.554261437908497,1,1,1,1,1
"Pertemuan keluarga ke Bandung jadi lancar karena pakai Traveloka. Acara juga lancar, Alhamdulillah.","The family gathering in Bandung went smoothly because I used Traveloka. The event also went smoothly, Alhamdulillah.",0.0,5.0,0,0.0,5.0,0,0.4,7.0,1,0.13333333333333333,1,5.666666666666667,1,0,0,0,0
Pesan antar jemput bandara sampe di bandara silangit bebas khawatir. Tepat waktu dan nyaman.,Book a worry-free airport shuttle to and from Crossit Airport. On time and convenient.,0.0,5.0,0,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.6666666666666666,-1,4.803921568627451,0,0,0,0,0
Beli tiket taman safari lewat traveloka gampangg bgt,Buying safari park tickets via traveloka is very easy.,0.4927,7.463500000000001,1,1.0,5.294117647058823,1,0.5633333333333334,7.816666666666667,1,0.6853444444444445,1,6.858094771241831,1,1,1,1,1
dapet wawasan pas rafting di Sungai Ayung Bali keren abis ❤️,get insight when rafting on the Ayung River Bali cool abis ❤️,0.3182,6.591,1,1.0,5.294117647058823,1,0.35,6.75,1,0.5560666666666667,1,6.211705882352941,1,1,1,1,0
Pulang mudik ke Padang lebih terencana dan gak overbudget.,Going home to Padang is more planned and not overbudget.,0.0,5.0,0,0.0,5.0,0,0.5,7.5,1,0.16666666666666666,1,5.833333333333333,1,1,0,0,0
pesen tiket pesawat dan hotel bersamaan ga khawatir ada yg missed.,Book flights and hotels at the same time without worrying about missing anything.,0.4449,7.224500000000001,1,-5.0,3.5294117647058822,-1,-0.1,4.5,-1,-1.5517,-1,5.084637254901961,0,0,0,0,0
Liburan ke bali dari malang naik bus sering banyak diskon lur,Vacation to Bali from Malang by bus often many discounts lur,0.0,5.0,0,0.0,5.0,0,0.5,7.5,1,0.16666666666666666,1,5.833333333333333,1,1,0,0,0
"Buat liburan dadakan cocok sih pake Traveloka, kadang di app lain abis, di sini cari hotel masih tersedia","For an impromptu vacation, Traveloka is suitable, sometimes other apps run out, here looking for hotels is still available.",0.0,5.0,0,2.0,5.588235294117647,1,0.275,6.375,1,0.7583333333333333,1,5.654411764705881,1,0,0,0,0
"Kalo kepepet pay latter sangat membantu loh, beli tiket kereta sama booking hotel mayan ya ges ya","If you are in a hurry, pay latter is very helpful, buy train tickets and hotel bookings.",0.4005,7.0025,1,1.0,5.294117647058823,1,0.1,5.5,1,0.5001666666666668,1,5.9322058823529416,1,1,0,0,0
"Cari atraksi wisata di sekitaran hotel bisa langsung di filter, memudahkan sekali saudara-saudara","Search for tourist attractions around the hotel can be directly filtered, making it very easy for brothers and sisters.",0.7178,8.589,1,3.0,5.882352941176471,1,0.33166666666666667,6.658333333333333,1,1.3498222222222223,1,7.043228758169935,1,1,1,1,1
"Baru cobain Traveloka buat pesen hotel di Medan, xplore nya ngebantu banget midnight craving","Just tried Traveloka to book a hotel in Medan, the xplore really helps with midnight craving.",0.4391,7.1955,1,2.0,5.588235294117647,1,0.2,6.0,1,0.8797,1,6.261245098039216,1,1,1,1,0
"Sampe paket diving di Nusa Penida aja ada di Traveloka, pemandangannya luar biasa, great!","Even the diving package in Nusa Penida is on Traveloka, the scenery is amazing, great!",0.8588,9.294,1,7.0,7.0588235294117645,1,0.8,9.0,1,2.886266666666667,1,8.450941176470588,1,1,1,1,1
Perjalanan bisnis Manado-Surabaya-Manado lebih efisien karena promo di Traveloka ga ada abisnya.,Manado-Surabaya-Manado business trip is more efficient because the promo at Traveloka is endless.,0.4754,7.377000000000001,1,0.0,5.0,0,0.1875,5.9375,1,0.22096666666666667,1,6.1048333333333344,1,1,1,0,0
"Harga promo yang ditawarkan selalu kompetitif dengan yang lain, aku padamu Traveloka 😍","The promo prices offered are always competitive with others, I'm with you Traveloka 😍",0.5719,7.859499999999999,1,2.0,5.588235294117647,1,0.0,5.0,0,0.8573,1,6.1492450980392155,1,1,1,0,0
"Beli kereta bandara dari Kualanamu, langsung di Traveloka ternyata mudah saja ya ges","Buy the airport train from Kualanamu, directly at Traveloka it turns out to be easy yes ges",0.6808,8.404,1,2.0,5.588235294117647,1,0.26666666666666666,6.333333333333333,1,0.9824888888888889,1,6.77518954248366,1,1,1,1,1
"Cari tiket pesawat direct flight Tokyo, di Traveloka harganya lumayan ternyata, lebih murah dari aplikasi lain hehe","Looking for direct flight tickets Tokyo, at Traveloka the price is not bad, cheaper than other applications hehe",0.431,7.155,1,-1.0,4.705882352941177,-1,0.10833333333333332,5.541666666666667,1,-0.15355555555555553,-1,5.800849673202614,1,1,0,0,0
"Kesampean ke Vietnam, gara-gara nggak sengaja liat diskon tiket pesawat di Traveloka, thanks berat inimah","I was able to go to Vietnam, because I accidentally saw a discount on airplane tickets at Traveloka, thanks a lot inimah",0.128,5.640000000000001,1,0.0,5.0,0,0.35,6.75,1,0.15933333333333333,1,5.796666666666667,1,0,0,0,0
"akhirnya kesampean juga ke lombok, makasih banyak diskonnya :D","I finally made it to Lombok, thanks for the discount :D",0.7865,8.9325,1,2.0,5.588235294117647,1,0.39999999999999997,7.0,1,1.0621666666666667,1,7.173578431372548,1,1,1,1,1
"Hotel budget di Cilacap kuncinya lihat ulasan orang-orang aja, dapet yg oke pasti","Budget hotels in Cilacap, the key is to look at people's reviews, you'll get something good.",0.4404,7.202,1,3.0,5.882352941176471,1,0.35,6.75,1,1.2634666666666667,1,6.611450980392156,1,1,1,1,1
"Cari hotel di saat-saat mendesak pas kemaleman ketinggalan KRL buat pulang, dapet harga yang bersahabat","Find a hotel at a moment's notice when you miss the train home, get a friendly price",0.3818,6.909,1,0.0,5.0,0,0.375,6.875,1,0.25226666666666664,1,6.261333333333333,1,1,1,1,0
"Beragam aktivitas seru di kota tujuan sudah oke tapi boleh diperbanyak lagi, biar makin lengkap. Lanjutkeen!","A variety of exciting activities in the destination city is already okay but can be multiplied again, to make it more complete. Continue!",0.4295,7.1475,1,3.0,5.882352941176471,1,0.35625,6.78125,1,1.2619166666666668,1,6.603700980392158,1,1,1,1,1
"Check-in hotel Traveloka cepet, tunjukin e-voucher, langsung beres.","Traveloka hotel check-in is fast, show your e-voucher, and you're done.",0.0,5.0,0,0.0,5.0,0,0.2,6.0,1,0.06666666666666667,1,5.333333333333333,0,0,0,0,0
"Dapat harga promo hotel yg katanya angker di Jakarta wkwk, ga serem ahhh mewah banget malah.","Got a promo price for a hotel that is said to be haunted in Jakarta, not scary ahhh really luxurious.",-0.121,4.395,-1,-4.0,3.8235294117647056,-1,0.225,6.125,1,-1.2986666666666669,-1,4.781176470588235,0,-1,0,0,0
"Ternyata bisa sewa mobil di Traveloka, sumpah membantu banget sih kalo lagi kepepet. Naisssee","It turns out that you can rent a car at Traveloka, I swear it really helps if you're in a hurry. Naisssee",0.4005,7.0025,1,0.0,5.0,0,0.2,6.0,1,0.2001666666666667,1,6.0008333333333335,1,1,1,0,0
"Bromo Midnight Tour di Traveloka xperience, semua kejadwal rapi, perjalanan seru, manteplah pokoknya","Bromo Midnight Tour at Traveloka xperience, all the schedules are neat, the trip is exciting, it's just great.",0.8834,9.417,1,6.0,6.764705882352942,1,0.55,7.75,1,2.4778,1,7.977235294117648,1,1,1,1,1
"Awalnya bingung cari cara ikut kelas tari di Ubud, ternyata bisa lewat Traveloka dongg","Initially confused about how to join a dance class in Ubud, it turns out that you can do it through Traveloka dongg",-0.0258,4.8709999999999996,0,-1.0,4.705882352941177,-1,-0.4,3.0,-1,-0.4752666666666667,-1,4.192294117647059,-1,-1,0,0,0
"Beli travel Bandung-Jakarta lewat Traveloka, mobil nyaman dan tepat waktu.","Buy Bandung-Jakarta travel via Traveloka, comfortable car and on time.",0.5106,7.553000000000001,1,2.0,5.588235294117647,1,0.4,7.0,1,0.9702000000000001,1,6.713745098039216,1,1,1,1,1
"Pilihan atraksi banyak yang baru di Surabaya, baru tahu juga nih, josslaah!","There are many new attractions in Surabaya, I just found out too, josslaah!",0.4753,7.3765,1,2.0,5.588235294117647,1,0.3352272727272727,6.676136363636363,1,0.9368424242424241,1,6.546957219251337,1,1,1,1,1
antar-jemput bandara sangat membantu pas mama tiba larut malam di bandara,Airport shuttle was very helpful when mom arrived late at the airport.,0.4754,7.377000000000001,1,2.0,5.588235294117647,1,-0.04999999999999999,4.75,-1,0.8084666666666668,1,5.905078431372549,1,1,0,0,0
Aplikasi Traveloka tidak pernah ngelag saat digunakan. Ini penting biar gak bete duluan.,The Traveloka app never stutters during use. This is important so you don't get annoyed first.,0.5753,7.8765,1,0.0,5.0,0,0.08333333333333333,5.416666666666666,1,0.21954444444444446,1,6.097722222222221,1,1,1,0,0
"Pesen bus AKAP bisa ternyata, asli baru tahu ini, jadi nggak perlu telpon-telpon PO lagi dah","You can order AKAP buses, I just found this out, so I don't need to call the PO anymore.",-0.6523,1.7385000000000002,-1,0.0,5.0,0,0.0,5.0,0,-0.21743333333333334,-1,3.9128333333333334,-1,-1,-1,0,0
Banyak destinasi di dekat hotel bisa kalian lihat visual videonya di fitur explore,Many destinations near the hotel can be seen in the visual video in the explore feature.,0.0,5.0,0,0.0,5.0,0,0.19999999999999998,6.0,1,0.06666666666666667,1,5.333333333333333,0,0,0,0,0
Andalan gueh buat trip tahunan murah ke Bali. cepet bin gak ribet!,My mainstay for cheap annual trips to Bali. fast bin not complicated!,0.0,5.0,0,0.0,5.0,0,0.3041666666666667,6.520833333333334,1,0.1013888888888889,1,5.5069444444444455,1,0,0,0,0
"kemarin kasih bintang 5 sekarang turun ke bintang 1 krna limit Tpaylater dr 50 turun ke 5 , mengecewakan Traveloka padahal sdh makai bertahun2 always bayar on time, bye Traveloka analisis kredit mu buruk..","yesterday gave 5 stars now down to 1 star because the Tpaylater limit from 50 dropped to 5, disappointing Traveloka even though you have been using it for years and always pay on time, bye Traveloka your credit analysis is bad...",-0.6705,1.6475,-1,-7.0,2.9411764705882355,-1,-0.4851851851851851,2.5740740740740744,-1,-2.7185617283950614,-1,2.3875835148874365,-1,-1,-1,-1,-1
"Liburan santai,no repot no ribet hehe","Liburan santai,no repot no ribet hehe",-0.296,3.5199999999999996,-1,0.0,5.0,0,0.0,5.0,0,-0.09866666666666667,-1,4.506666666666667,0,-1,0,0,0
"percuma juga dikasi limit gede tapi ga bisa dipake, dari habis bayar tagihan langsung gabisa dipake alasan limit anda tidak berkurang, pelayanannya juga jelek bgt, tolonglah.. bintang 1 dulu nanti kalau udh bisa paylaternya baru diubah!","It's also useless to be given a large limit but can't be used, from the time you pay the bill, you can't use it because your limit is not reduced, the service is also very bad, please... 1 star first, then if you can change the paylater!",-0.6822,1.589,-1,-5.0,3.5294117647058822,-1,-0.22080357142857138,3.895982142857143,-1,-1.967667857142857,-1,3.0047979691876754,-1,-1,-1,-1,-1
"Pada 16 Agustus 2025 pukul 11.42, TPayLater saya mendapat kenaikan level ke level 6. Namun hanya berselang tiga hari pada 19 Agustus 2025 level saya tiba-tiba diturunkan menjadi level 3. Hal ini membuat saya bingung dan kecewa, karena saya tidak melakukan pelanggaran. Tidak ada notifikasi maupun penjelasan yang jelas terkait penurunan level ini. Sebagai pengguna setia, saya berharap pihak Traveloka dapat memberikan klarifikasi dan transparansi mengenai penyebab perubahan level yang begitu cepat.","On August 16, 2025 at 11:42 am, my TPayLater got a level up to level 6. But only three days later on August 19, 2025 my level was suddenly lowered to level 3. This left me confused and disappointed, as I had not committed any violations. There is no notification or clear explanation regarding this level drop. As a loyal user, I hope Traveloka can provide clarification and transparency regarding the cause of such a rapid level change.",-0.6841,1.5795,-1,-1.0,4.705882352941177,-1,-0.07962962962962962,4.601851851851852,-1,-0.5879098765432099,-1,3.629078068264343,-1,-1,-1,-1,0
"Padang - Bukittinggi yang kata nyaa po bus nyaa dikit,tapi aku dapat truss dsnii","Padang - Bukittinggi which said there were few buses, but I got the bus here.",0.0,5.0,0,0.0,5.0,0,-0.2,4.0,-1,-0.06666666666666667,-1,4.666666666666667,0,-1,0,0,0
keren banget,times scared,-0.4404,2.798,-1,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.8134666666666667,-1,4.069921568627451,-1,-1,0,0,0
"opsi asuransi perjalanan transparan, ga pake sembunyi sembunyi","transparent travel insurance options, no sneaking around",-0.296,3.5199999999999996,-1,-1.0,4.705882352941177,-1,0.0,5.0,0,-0.432,-1,4.408627450980393,-1,-1,0,0,0
